var_name,dc_logic,filtrage,repeat_permut,random_permut,load_general_exception_filters,accuracy,DP,OP,f1,precision,recall,confusion_matrix,Number_rules,Number_conditions,Average_conditions_per_rule,Std_conditions_per_rule,Number_correlation_POS,Number_correlation_NEG,fairnes_true,stat_parity,equal_odds
true_5_Model_3_avec_DC_logic_Filtrage_True_5_0,True,0,5,True,True,0.8404484029484031,0.6309963099630991,-0.10749385749385701,0.635310635310635,0.5861398963730571,0.693486590038314,"[400, 905]",130,754,5.8,3.801619088271165,7,6,False,0.989843313041575,0.45685954465482004
true_5_Model_3_avec_DC_logic_Filtrage_False_5_0,True,0,5,True,False,0.840755528255528,0.703051643192488,-0.077702702702702,0.6367775831873901,0.5887305699481861,0.693363844393592,"[4566, 635]",140,841,6.007142857142857,3.769229607855522,0,0,False,0.990767385119197,0.45905315157283605
true_5_Model_3_avec_DC_logic_Filtrage_False_5_0,True,0,5,True,False,0.840755528255528,0.703051643192488,-0.077702702702702,0.6367775831873901,0.5887305699481861,0.693363844393592,"[402, 909]",140,841,6.007142857142857,3.769229607855522,0,0,False,0.990767385119197,0.45905315157283605
true_5_Model_3_avec_DC_logic_Filtrage_Fairness_True_5F_100,True,100,5,True,True,0.837837837837837,1.0,0.0,0.650331125827814,0.6360103626943,0.6653116531165311,"[4474, 562]",131,763,5.824427480916031,3.7912734593028583,9,4,True,0.9106081853331921,0.21515387499639402
true_5_Model_3_avec_DC_logic_Filtrage_Fairness_True_5F_100,True,100,5,True,True,0.837837837837837,1.0,0.0,0.650331125827814,0.6360103626943,0.6653116531165311,"[494, 982]",131,763,5.824427480916031,3.7912734593028583,9,4,True,0.9106081853331921,0.21515387499639402
true_5_Model_3_avec_DC_logic_Filtrage_Fairness_True_5F_50,True,50,5,True,True,0.829084766584766,0.7113253012048191,-0.091984029484029,0.653810264385692,0.6806994818652851,0.6289646918013161,"[4348, 493]",131,763,5.824427480916031,3.7912734593028583,9,4,True,0.9406405278559091,0.14490955238986702
true_5_Model_3_avec_DC_logic_Filtrage_Fairness_True_5F_50,True,50,5,True,True,0.829084766584766,0.7113253012048191,-0.091984029484029,0.653810264385692,0.6806994818652851,0.6289646918013161,"[620, 1051]",131,763,5.824427480916031,3.7912734593028583,9,4,True,0.9406405278559091,0.14490955238986702
true_5_Model_3_avec_DC_logic_Filtrage_Fairness_False_5F_100,True,100,5,True,False,0.8396805896805891,1.0,0.0,0.635220125786163,0.5887305699481861,0.6896813353566,"[4559, 635]",140,841,6.007142857142857,3.769229607855522,0,0,True,0.93905987824945,0.206990516045634
true_5_Model_3_avec_DC_logic_Filtrage_Fairness_False_5F_100,True,100,5,True,False,0.8396805896805891,1.0,0.0,0.635220125786163,0.5887305699481861,0.6896813353566,"[409, 909]",140,841,6.007142857142857,3.769229607855522,0,0,True,0.93905987824945,0.206990516045634
true_5_Model_3_avec_DC_logic_Filtrage_Fairness_False_5F_50,True,50,5,True,False,0.8379914004914001,0.683964711987545,-0.093519656019656,0.6523887973640851,0.6411917098445591,0.663983903420523,"[4467, 554]",140,841,6.007142857142857,3.769229607855522,0,0,True,0.965703956487553,0.24101331739127002
true_5_Model_3_avec_DC_logic_Filtrage_Fairness_False_5F_50,True,50,5,True,False,0.8379914004914001,0.683964711987545,-0.093519656019656,0.6523887973640851,0.6411917098445591,0.663983903420523,"[501, 990]",140,841,6.007142857142857,3.769229607855522,0,0,True,0.965703956487553,0.24101331739127002
true_5_Model_4_sans_DC_logic_Filtrage_True_5_0,False,0,5,True,True,0.846437346437346,0.792549775208734,-0.049600737100737,0.634502923976608,0.577511643379906,0.7039740470397401,"[4644, 635]",140,976,6.9714285714285715,3.830223524142939,0,6,False,0.9533639985034221,0.25137777891920504
true_5_Model_4_sans_DC_logic_Filtrage_True_5_0,False,0,5,True,True,0.846437346437346,0.792549775208734,-0.049600737100737,0.634502923976608,0.577511643379906,0.7039740470397401,"[365, 868]",140,976,6.9714285714285715,3.830223524142939,0,6,False,0.9533639985034221,0.25137777891920504
true_5_Model_4_sans_DC_logic_Filtrage_False_5_0,False,0,5,True,False,0.847051597051597,0.791692498450092,-0.051597051597051004,0.641726618705036,0.593479707252162,0.698512137823022,"[4624, 611]",146,982,6.726027397260274,3.933558721873549,0,0,False,0.946585381957435,0.27141464881438204
true_5_Model_4_sans_DC_logic_Filtrage_False_5_0,False,0,5,True,False,0.847051597051597,0.791692498450092,-0.051597051597051004,0.641726618705036,0.593479707252162,0.698512137823022,"[385, 892]",146,982,6.726027397260274,3.933558721873549,0,0,False,0.946585381957435,0.27141464881438204
true_5_Model_4_sans_DC_logic_Filtrage_Fairness_True_5F_100,False,100,5,True,True,0.8462837837837831,1.0,0.0,0.634271099744245,0.577511643379906,0.703403565640194,"[4643, 635]",141,977,6.929078014184397,3.849372040656627,0,5,True,0.9990169538775301,0.30560284900330603
true_5_Model_4_sans_DC_logic_Filtrage_Fairness_True_5F_100,False,100,5,True,True,0.8462837837837831,1.0,0.0,0.634271099744245,0.577511643379906,0.703403565640194,"[366, 868]",141,977,6.929078014184397,3.849372040656627,0,5,True,0.9990169538775301,0.30560284900330603
true_5_Model_4_sans_DC_logic_Filtrage_Fairness_True_5F_50,False,50,5,True,True,0.8462837837837831,0.882689556509299,-0.025184275184275,0.634271099744245,0.577511643379906,0.703403565640194,"[4643, 635]",140,976,6.9714285714285715,3.830223524142939,0,6,True,0.9990169538775301,0.30560284900330603
true_5_Model_4_sans_DC_logic_Filtrage_Fairness_True_5F_50,False,50,5,True,True,0.8462837837837831,0.882689556509299,-0.025184275184275,0.634271099744245,0.577511643379906,0.703403565640194,"[366, 868]",140,976,6.9714285714285715,3.830223524142939,0,6,True,0.9990169538775301,0.30560284900330603
true_5_Model_4_sans_DC_logic_Filtrage_Fairness_False_5F_100,False,100,5,True,False,0.847051597051597,1.0,0.0,0.641726618705036,0.593479707252162,0.698512137823022,"[4624, 611]",146,982,6.726027397260274,3.933558721873549,0,0,True,0.946585381957435,0.27141464881438204
true_5_Model_4_sans_DC_logic_Filtrage_Fairness_False_5F_100,False,100,5,True,False,0.847051597051597,1.0,0.0,0.641726618705036,0.593479707252162,0.698512137823022,"[385, 892]",146,982,6.726027397260274,3.933558721873549,0,0,True,0.946585381957435,0.27141464881438204
true_5_Model_4_sans_DC_logic_Filtrage_Fairness_False_5F_50,False,50,5,True,False,0.847051597051597,0.890516039051603,-0.024109336609336,0.641726618705036,0.593479707252162,0.698512137823022,"[4624, 611]",146,982,6.726027397260274,3.933558721873549,0,0,True,0.946585381957435,0.27141464881438204
true_5_Model_4_sans_DC_logic_Filtrage_Fairness_False_5F_50,False,50,5,True,False,0.847051597051597,0.890516039051603,-0.024109336609336,0.641726618705036,0.593479707252162,0.698512137823022,"[385, 892]",146,982,6.726027397260274,3.933558721873549,0,0,True,0.946585381957435,0.27141464881438204
true_5_Model_4_avec_DC_logic_Filtrage_True_5_0,True,0,5,True,True,0.846437346437346,0.792549775208734,-0.049600737100737,0.634502923976608,0.577511643379906,0.7039740470397401,"[4644, 635]",140,727,5.192857142857143,3.191274775677824,0,6,False,0.9533639985034221,0.25137777891920504
true_5_Model_4_avec_DC_logic_Filtrage_True_5_0,True,0,5,True,True,0.846437346437346,0.792549775208734,-0.049600737100737,0.634502923976608,0.577511643379906,0.7039740470397401,"[365, 868]",140,727,5.192857142857143,3.191274775677824,0,6,False,0.9533639985034221,0.25137777891920504
true_5_Model_4_avec_DC_logic_Filtrage_False_5_0,True,0,5,True,False,0.847051597051597,0.791692498450092,-0.051597051597051004,0.641726618705036,0.593479707252162,0.698512137823022,"[4624, 611]",146,733,5.02054794520548,3.233957620553626,0,0,False,0.946585381957435,0.27141464881438204
true_5_Model_4_avec_DC_logic_Filtrage_False_5_0,True,0,5,True,False,0.847051597051597,0.791692498450092,-0.051597051597051004,0.641726618705036,0.593479707252162,0.698512137823022,"[385, 892]",146,733,5.02054794520548,3.233957620553626,0,0,False,0.946585381957435,0.27141464881438204
true_5_Model_4_avec_DC_logic_Filtrage_Fairness_True_5F_100,True,100,5,True,True,0.8458230958230951,1.0,0.0,0.628148148148148,0.5642049234863601,0.70843776106934,"[4660, 655]",143,730,5.104895104895105,3.214289090860743,0,3,True,0.9589101393137751,0.23481388086545502
true_5_Model_4_avec_DC_logic_Filtrage_Fairness_True_5F_100,True,100,5,True,True,0.8458230958230951,1.0,0.0,0.628148148148148,0.5642049234863601,0.70843776106934,"[349, 848]",143,730,5.104895104895105,3.214289090860743,0,3,True,0.9589101393137751,0.23481388086545502
true_5_Model_4_avec_DC_logic_Filtrage_Fairness_True_5F_50,True,50,5,True,True,0.8458230958230951,0.9293478260869561,-0.013974201474201002,0.628148148148148,0.5642049234863601,0.70843776106934,"[4660, 655]",143,730,5.104895104895105,3.214289090860743,0,3,True,0.9589101393137751,0.23481388086545502
true_5_Model_4_avec_DC_logic_Filtrage_Fairness_True_5F_50,True,50,5,True,True,0.8458230958230951,0.9293478260869561,-0.013974201474201002,0.628148148148148,0.5642049234863601,0.70843776106934,"[349, 848]",143,730,5.104895104895105,3.214289090860743,0,3,True,0.9589101393137751,0.23481388086545502
true_5_Model_4_avec_DC_logic_Filtrage_Fairness_False_5F_100,True,100,5,True,False,0.8467444717444711,1.0,0.0,0.6328182487122881,0.572188955422488,0.707818930041152,"[4654, 643]",146,733,5.02054794520548,3.233957620553626,0,0,True,0.9561370689085981,0.24403135465965903
true_5_Model_4_avec_DC_logic_Filtrage_Fairness_False_5F_100,True,100,5,True,False,0.8467444717444711,1.0,0.0,0.6328182487122881,0.572188955422488,0.707818930041152,"[355, 860]",146,733,5.02054794520548,3.233957620553626,0,0,True,0.9561370689085981,0.24403135465965903
true_5_Model_4_avec_DC_logic_Filtrage_Fairness_False_5F_50,True,50,5,True,False,0.8467444717444711,0.9338970023059181,-0.013206388206388002,0.6328182487122881,0.572188955422488,0.707818930041152,"[4654, 643]",146,733,5.02054794520548,3.233957620553626,0,0,True,0.9561370689085981,0.24403135465965903
true_5_Model_4_avec_DC_logic_Filtrage_Fairness_False_5F_50,True,50,5,True,False,0.8467444717444711,0.9338970023059181,-0.013206388206388002,0.6328182487122881,0.572188955422488,0.707818930041152,"[355, 860]",146,733,5.02054794520548,3.233957620553626,0,0,True,0.9561370689085981,0.24403135465965903
true_5_Model_5_sans_DC_logic_Filtrage_True_5_0,False,0,5,True,True,0.8442874692874691,0.719842164599774,-0.07632063882063801,0.660642570281124,0.619585687382297,0.7075268817204301,"[4511, 606]",121,618,5.107438016528926,3.159144284421718,12,4,False,0.897834251987707,0.05156020224808901
true_5_Model_5_sans_DC_logic_Filtrage_True_5_0,False,0,5,True,True,0.8442874692874691,0.719842164599774,-0.07632063882063801,0.660642570281124,0.619585687382297,0.7075268817204301,"[408, 987]",121,618,5.107438016528926,3.159144284421718,12,4,False,0.897834251987707,0.05156020224808901
true_5_Model_5_sans_DC_logic_Filtrage_False_5_0,False,0,5,True,False,0.8458230958230951,0.713390313390313,-0.077242014742014,0.661039837947332,0.614563716258631,0.715120525931336,"[4529, 614]",137,676,4.934306569343065,3.059517588904851,0,0,False,0.920288441214249,0.022410310352167003
true_5_Model_5_sans_DC_logic_Filtrage_False_5_0,False,0,5,True,False,0.8458230958230951,0.713390313390313,-0.077242014742014,0.661039837947332,0.614563716258631,0.715120525931336,"[390, 979]",137,676,4.934306569343065,3.059517588904851,0,0,False,0.920288441214249,0.022410310352167003
